2020.06.10,04:00,1.27387,1.27847,1.27349,1.27627,11677
2020.06.10,08:00,1.27629,1.28020,1.27273,1.27905,15626
2020.06.10,12:00,1.27907,1.27989,1.27415,1.27562,20368
2020.06.10,16:00,1.27564,1.28124,1.27215,1.27592,31993
2020.06.10,20:00,1.27591,1.27604,1.27074,1.27111,6082
2020.06.11,00:00,1.27113,1.27497,1.26827,1.26864,11904
2020.06.11,04:00,1.26865,1.26951,1.26504,1.26798,18618
2020.06.11,08:00,1.26796,1.27188,1.26515,1.26523,19913
2020.06.11,12:00,1.26522,1.26844,1.26207,1.26339,28111
2020.06.11,16:00,1.26338,1.26389,1.25857,1.25873,23366
2020.06.11,20:00,1.25872,1.26009,1.25675,1.25726,5478
2020.06.12,00:00,1.25724,1.25773,1.25448,1.25682,11361
2020.06.12,04:00,1.25681,1.26303,1.25675,1.26229,12991
2020.06.12,08:00,1.26230,1.26527,1.26029,1.26204,18269
2020.06.12,12:00,1.26203,1.26263,1.25194,1.25238,28654
2020.06.12,16:00,1.25240,1.25257,1.24732,1.25189,19188
2020.06.12,20:00,1.25191,1.25495,1.25191,1.25389,1987
2020.06.14,21:00,1.25122,1.25157,1.24836,1.25079,3917
2020.06.15,00:00,1.25080,1.25228,1.24966,1.25212,10895
2020.06.15,04:00,1.25213,1.25247,1.24537,1.25091,19559
2020.06.15,08:00,1.25090,1.25485,1.25039,1.25463,19239
2020.06.15,12:00,1.25465,1.25787,1.25294,1.25415,25036
2020.06.15,16:00,1.25413,1.26027,1.25406,1.25938,15743
2020.06.15,20:00,1.25939,1.26377,1.25848,1.26369,4808
2020.06.16,00:00,1.26371,1.26734,1.26203,1.26623,10032
2020.06.16,04:00,1.26622,1.26867,1.26180,1.26215,15115
2020.06.16,08:00,1.26213,1.26635,1.26080,1.26484,16701
2020.06.16,12:00,1.26486,1.26806,1.25518,1.25813,37409
2020.06.16,16:00,1.25814,1.26110,1.25606,1.25713,14031
2020.06.16,20:00,1.25714,1.25863,1.25531,1.25815,4367
2020.06.17,00:00,1.25814,1.25827,1.25408,1.25502,10730
2020.06.17,04:00,1.25501,1.25880,1.25481,1.25573,12754
2020.06.17,08:00,1.25572,1.25823,1.25223,1.25616,18796
2020.06.17,12:00,1.25617,1.25655,1.25103,1.25239,24089
2020.06.17,16:00,1.25240,1.25570,1.25214,1.25507,9218
2020.06.17,20:00,1.25506,1.25642,1.25363,1.25492,3730
2020.06.18,00:00,1.25493,1.25623,1.25251,1.25519,10901
2020.06.18,04:00,1.25520,1.25597,1.25143,1.25243,11313
2020.06.18,08:00,1.25244,1.25484,1.24747,1.24848,23583
2020.06.18,12:00,1.24847,1.24847,1.24003,1.24280,22667
2020.06.18,16:00,1.24279,1.24379,1.24044,1.24151,9189
2020.06.18,20:00,1.24152,1.24313,1.24113,1.24241,3451
2020.06.19,00:00,1.24243,1.24363,1.24044,1.24330,6996
2020.06.19,04:00,1.24329,1.24550,1.24209,1.24332,8193
2020.06.19,08:00,1.24333,1.24335,1.23591,1.23709,14760
2020.06.19,12:00,1.23711,1.24112,1.23478,1.23593,20711
2020.06.19,16:00,1.23594,1.23698,1.23436,1.23581,10226
2020.06.19,20:00,1.23579,1.23606,1.23424,1.23473,1393
2020.06.21,21:00,1.23424,1.23528,1.23371,1.23452,2591
2020.06.22,00:00,1.23453,1.23767,1.23349,1.23708,7582
2020.06.22,04:00,1.23707,1.24236,1.23646,1.24208,11617
2020.06.22,08:00,1.24207,1.24330,1.23793,1.24038,13167
2020.06.22,12:00,1.24037,1.24555,1.23912,1.24454,16621
2020.06.22,16:00,1.24453,1.24763,1.24435,1.24617,7110
2020.06.22,20:00,1.24616,1.25065,1.24592,1.24999,3759
2020.06.23,00:00,1.24997,1.25004,1.24358,1.24747,18279
2020.06.23,04:00,1.24746,1.24965,1.24401,1.24965,12951
2020.06.23,08:00,1.24963,1.25128,1.24317,1.24696,16788
2020.06.23,12:00,1.24694,1.25308,1.24693,1.25285,17739
2020.06.23,16:00,1.25286,1.25312,1.25082,1.25148,7446
2020.06.23,20:00,1.25149,1.25250,1.25076,1.25239,2959
2020.06.24,00:00,1.25238,1.25417,1.25106,1.25114,8114
2020.06.24,04:00,1.25115,1.25254,1.24752,1.24883,10001
2020.06.24,08:00,1.24882,1.25364,1.24654,1.24871,19960
2020.06.24,12:00,1.24869,1.25093,1.24156,1.24313,24472
2020.06.24,16:00,1.24312,1.24496,1.24139,1.24167,12225
2020.06.24,20:00,1.24168,1.24220,1.24103,1.24113,3008
2020.06.25,00:00,1.24114,1.24326,1.24034,1.24078,7965
2020.06.25,04:00,1.24079,1.24405,1.24048,1.24345,10526
2020.06.25,08:00,1.24346,1.24637,1.24133,1.24154,16169
2020.06.25,12:00,1.24155,1.24364,1.23885,1.24033,18250
2020.06.25,16:00,1.24035,1.24259,1.24003,1.24222,7956
2020.06.25,20:00,1.24223,1.24298,1.24121,1.24238,2864
2020.06.26,00:00,1.24240,1.24263,1.24098,1.24257,5207
2020.06.26,04:00,1.24255,1.24363,1.23969,1.24160,6579
2020.06.26,08:00,1.24162,1.24183,1.23776,1.23878,11422
2020.06.26,12:00,1.23879,1.23959,1.23139,1.23351,15276
2020.06.26,16:00,1.23349,1.23548,1.23223,1.23392,9051
2020.06.26,20:00,1.23390,1.23425,1.23324,1.23348,957
2020.06.28,21:00,1.23385,1.23446,1.23210,1.23398,1794
2020.06.29,00:00,1.23400,1.23727,1.23320,1.23668,5255
2020.06.29,04:00,1.23669,1.23888,1.23517,1.23586,8777
2020.06.29,08:00,1.23585,1.23601,1.23032,1.23154,11533
2020.06.29,12:00,1.23155,1.23296,1.22509,1.22768,14931
2020.06.29,16:00,1.22770,1.22928,1.22728,1.22912,6664
2020.06.29,20:00,1.22914,1.23163,1.22887,1.23103,2445
2020.06.30,00:00,1.23104,1.23132,1.22950,1.23021,3418
2020.06.30,04:00,1.23023,1.23068,1.22584,1.22822,6922
2020.06.30,08:00,1.22824,1.22926,1.22570,1.22716,10678
2020.06.30,12:00,1.22717,1.23913,1.22662,1.23678,21022
2020.06.30,16:00,1.23677,1.23963,1.23562,1.23892,10002
2020.06.30,20:00,1.23890,1.24010,1.23857,1.23874,2656
2020.07.01,00:00,1.23873,1.23919,1.23676,1.23684,4547
2020.07.01,04:00,1.23685,1.23906,1.23589,1.23778,6024
2020.07.01,08:00,1.23777,1.24205,1.23725,1.23886,13133
2020.07.01,12:00,1.23888,1.24774,1.23792,1.24728,18155
2020.07.01,16:00,1.24726,1.24894,1.24652,1.24771,8265
2020.07.01,20:00,1.24769,1.24788,1.24629,1.24638,2061
2020.07.02,00:00,1.24639,1.24876,1.24604,1.24861,4532
2020.07.02,04:00,1.24863,1.25057,1.24776,1.25026,7132
2020.07.02,08:00,1.25027,1.25265,1.24953,1.25177,9466
2020.07.02,12:00,1.25178,1.25292,1.24587,1.24666,22015
2020.07.02,16:00,1.24669,1.24688,1.24557,1.24623,6208
2020.07.02,20:00,1.24624,1.24720,1.24576,1.24653,2418
2020.07.03,00:00,1.24652,1.24720,1.24571,1.24650,4022
2020.07.03,04:00,1.24649,1.24856,1.24372,1.24577,7377
2020.07.03,08:00,1.24579,1.24699,1.24390,1.24523,9836
2020.07.03,12:00,1.24522,1.24708,1.24449,1.24654,7498
